Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
7/10/2016, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, RIVERA, RIVERA, 638090, 6581140 
5/2/2016, CALLE 16, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 20, TACUAREMBO, ACHAR, 577100, 6414380 
18/3/2016, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, RIVERA, RIVERA, 638935, 6579455 
29/7/2016, RUTA 5 km. 393, ATROPELLO DE PEATÓN, FATAL, VIERNES, 19, TACUAREMBO, SIN DATOS, 600300, 6492705 
1/7/2016, AVDA. MANUEL ORIBE ENTRE F.SANCHEZ Y BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, RIVERA, RIVERA, 640270, 6579680 
22/7/2016, JUNCAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, PAYSANDU, PAYSANDU, 398895, 6424185 
24/6/2016, DOCTOR ELIAS ABDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, TACUAREMBO, TACUAREMBO, 596155, 6490570 
13/5/2016, HERRERA Y OBES, CAÍDA, LEVE, VIERNES, 10, SALTO, SALTO, 410300, 6528880 
2/12/2016, INVERNIZZI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, SALTO, SALTO, 408845, 6527715 
24/2/2016, AVENIDA ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 0, PAYSANDU, PAYSANDU, 398745, 6423810 
7/10/2016, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, SALTO, SALTO, 407880, 6526570 
15/4/2016, , CAÍDA, LEVE, VIERNES, 20, RIVERA, SIN DATOS, 684850, 6515735 
12/8/2016, DIECIOCHO DE JULIO, CAÍDA, LEVE, VIERNES, 14, RIO NEGRO, FRAY BENTOS, 378840, 6333855 
5/2/2016, VILARDEBO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, SALTO, SALTO, 410335, 6526120 
22/7/2016, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, SALTO, SALTO, 408160, 6526660 
13/5/2016, , ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 0, PAYSANDU, SIN DATOS, 416750, 6466890 
26/10/2016, AVENIDA BALTASAR BRUM, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 13, ARTIGAS, SIN DATOS, 552470, 6633040 
26/8/2016, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 408350, 6527035 
15/7/2016, RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SALTO, SALTO, 407135, 6526110 
26/2/2016, RUTA 27. KM. 92.500, DESPISTE, SIN LESIONADOS, VIERNES, 11, RIVERA, SIN DATOS, 690475, 6502255 
19/2/2016, AVENIDA BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, SALTO, SALTO, 407385, 6527850 
1/4/2016, INTENDENTE ORESTES LANZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, SALTO, SALTO, 409160, 6525275 
8/4/2016, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, SALTO, SALTO, 407720, 6527245 
18/3/2016, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, SALTO, SALTO, 409360, 6526650 
12/8/2016, VIZCONDE DE MAUA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, PAYSANDU, PAYSANDU, 398740, 6426100 
1/7/2016, JUAN H. PAIVA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, SALTO, SALTO, 409925, 6525615 
8/7/2016, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, PAYSANDU, PAYSANDU, 398250, 6423215 
18/3/2016, CHARRUAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, PAYSANDU, PAYSANDU, 397635, 6424285 
9/12/2016, F. CARAMBULA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, RIVERA, RIVERA, 640840, 6579880 
26/2/2016, DOCTOR ROLDAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 4, PAYSANDU, NUEVO PAYSANDU, 398590, 6427610 
11/11/2016, CALLE RICARDO FALCONE (BARRIO SAN FELIX), COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, PAYSANDU, SIN DATOS, 397290, 6419835 
12/2/2016, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, PAYSANDU, PAYSANDU, 396940, 6423735 
29/1/2016, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, PAYSANDU, SIN DATOS, 411290, 6444800 
29/1/2016, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, PAYSANDU, PAYSANDU, 399540, 6423415 
22/7/2016, SAN SALVADOR, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, ARTIGAS, ARTIGAS, 551470, 6634845 
27/4/2016, FERNANDO SECCO APARICIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 11, TACUAREMBO, TACUAREMBO, 597845, 6492155 
21/10/2016, AVENIDA JOSE ENRIQUE RODO, CAÍDA, LEVE, VIERNES, 7, SALTO, SALTO, 410920, 6528000 
10/6/2016, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, TACUAREMBO, TACUAREMBO, 596360, 6490645 
15/1/2016, CHARRUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SALTO, SALTO, 408090, 6527940 
12/2/2016, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, TACUAREMBO, TACUAREMBO, 596985, 6491010 
30/9/2016, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, TACUAREMBO, SIN DATOS, 547985, 6372085 
2/12/2016, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, ARTIGAS, ARTIGAS, 550685, 6635970 
18/3/2016, DOCTOR JOSE VEROCAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, PAYSANDU, PAYSANDU, 399215, 6425455 
23/12/2016, AVENIDA ENRIQUE AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, SALTO, SALTO, 410920, 6528000 
13/7/2016, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, PAYSANDU, PAYSANDU, 397735, 6423820 
2/9/2016, BOHANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, RIO NEGRO, FRAY BENTOS, 379430, 6333060 
19/8/2016, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 16, SALTO, SIN DATOS, 484745, 6539380 
16/12/2016, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, SALTO, SALTO, 407935, 6526950 
1/1/2016, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, RIVERA, SIN DATOS, 639170, 6577540 
25/11/2016, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, SALTO, SALTO, 410425, 6526800 
13/5/2016, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, PAYSANDU, GUICHON, 480920, 6419845 
30/12/2016, PUENTE INTERNACIONAL DE LA CONCORDIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, ARTIGAS, ARTIGAS, 552095, 6637485 
19/2/2016, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, RIVERA, RIVERA, 638590, 6581550 
22/1/2016, WASHINGTON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 20, PAYSANDU, PAYSANDU, 397855, 6424350 
6/5/2016, TREINTA Y TRES ORIENTALES, CAÍDA, LEVE, VIERNES, 12, SALTO, SALTO, 408165, 6525800 
19/8/2016, DOCTOR IVO FERREIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, TACUAREMBO, TACUAREMBO, 596210, 6490920 
2/9/2016, JOAQUIN SUAREZ, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 19, TACUAREMBO, TACUAREMBO, 596985, 6490870 
24/6/2016, RUTA 5 km. 390.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 20, TACUAREMBO, TACUAREMBO, 598010, 6491220 
6/5/2016, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, TACUAREMBO, TACUAREMBO, 596135, 6490990 
22/4/2016, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, RIO NEGRO, FRAY BENTOS, 378840, 6333705 
15/4/2016, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, PAYSANDU, PAYSANDU, 397990, 6423455 
5/2/2016, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, RIO NEGRO, NUEVO BERLIN, 401525, 6350475 
13/5/2016, GENERAL JOSE G. ARTIGAS, ATROPELLO DE PEATÓN, LEVE, VIERNES, 15, SALTO, SALTO, 408330, 6526900 
15/7/2016, GRITO DE ASENCIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, SALTO, SALTO, 408245, 6527275 
11/3/2016, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, RIVERA, RIVERA, 638330, 6581715 
11/11/2016, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, SALTO, SALTO, 407570, 6527270 
15/1/2016, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, PAYSANDU, PAYSANDU, 399080, 6422775 
22/1/2016, JUAN CARLOS GOMEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, SALTO, SALTO, 407675, 6526980 
25/3/2016, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, RIO NEGRO, YOUNG, 441440, 6381670 
