Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
30/11/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, CANELONES, SIN DATOS, 636485, 6167215 
11/9/2014, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, FLORIDA, FLORIDA, 572165, 6225740 
19/1/2014, NO SE INGRESO, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 13, CANELONES, JAUREGUIBERRY, 645440, 6150045 
31/8/2014, AVENIDA GENERAL FLORES, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 4, CANELONES, SIN DATOS, 571985, 6156850 
31/8/2014, ELIAS REGULES, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 11, CANELONES, SIN DATOS, 571805, 6158945 
13/4/2014, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, SANTA LUCIA, 555945, 6187420 
11/12/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, FLORES, SIN DATOS, 498175, 6301640 
20/11/2014, , DESPISTE, SIN LESIONADOS, JUEVES, 10, DURAZNO, SIN DATOS, 539905, 6305395 
8/6/2014, AVDA GIANNATTASIO Y DOROTEO GARCÍA LAGOS., CAÍDA, LEVE, DOMINGO, 21, CANELONES, LOMAS DE SOLYMAR, 596190, 6146820 
20/4/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, SAN JOSE, SIN DATOS, 546930, 6158565 
21/8/2014, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, SORIANO, MERCEDES, 404215, 6321115 
27/2/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 20, SAN JOSE, SIN DATOS, 524290, 6240525 
