Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
19/2/2014, A. SARAVIA N° 837 Y JOSE DEBALI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 11, RIVERA, RIVERA, 636535, 6581920 
11/3/2014, MONSEÑOR VERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, RIVERA, RIVERA, 638165, 6581455 
11/3/2014, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, PAYSANDU, PAYSANDU, 397900, 6423565 
7/10/2014, , DESPISTE, LEVE, MARTES, 15, TACUAREMBO, PASO DE LOS TOROS, 546845, 6368370 
19/2/2014, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 1, TACUAREMBO, TACUAREMBO, 596595, 6491690 
5/2/2014, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, PAYSANDU, PAYSANDU, 398535, 6423790 
12/3/2014, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, SALTO, SALTO, 408185, 6527710 
18/6/2014, CAMINO GENERAL A LA COLONIA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 9, PAYSANDU, CHACRAS DE PAYSANDU, 406220, 6416575 
8/4/2014, JAIME ROSS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, TACUAREMBO, TACUAREMBO, 595490, 6490785 
29/12/2014, AVENIDA LIBANO, CAÍDA, LEVE, LUNES, 10, RIVERA, RIVERA, 640540, 6580205 
23/12/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 2, PAYSANDU, CHACRAS DE PAYSANDU, 401470, 6418980 
4/2/2014, BENITO CHAIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, PAYSANDU, PAYSANDU, 397375, 6422420 
2/7/2014, DIECIOCHO DE JULIO, CAÍDA, LEVE, MIÉRCOLES, 19, TACUAREMBO, PASO DE LOS TOROS, 545605, 6369540 
2/9/2014, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, TACUAREMBO, TACUAREMBO, 596715, 6490440 
29/9/2014, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, TACUAREMBO, TACUAREMBO, 597175, 6491510 
23/9/2014, CHARRUAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, PAYSANDU, PAYSANDU, 398025, 6424220 
28/10/2014, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, PAYSANDU, PAYSANDU, 397955, 6424835 
1/4/2014, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, RIVERA, RIVERA, 638370, 6581205 
17/2/2014, JUNCAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, SALTO, SIN DATOS, 409380, 6529205 
5/3/2014, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, RIO NEGRO, YOUNG, 440685, 6381410 
7/7/2014, AVDA ARTIGAS, ATROPELLO DE PEATÓN, LEVE, LUNES, 18, ARTIGAS, BELLA UNION, 442920, 6652390 
18/8/2014, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, TACUAREMBO, TACUAREMBO, 596225, 6490360 
18/8/2014, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, RIO NEGRO, FRAY BENTOS, 377745, 6334900 
8/10/2014, DOCTOR ELIAS ABDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, TACUAREMBO, TACUAREMBO, 596155, 6490570 
16/9/2014, PLAZOLETA LICEO N° 1 DRA CELIA POMOLI, CAÍDA, LEVE, MARTES, 23, RIVERA, RIVERA, 639120, 6580675 
28/1/2014, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, SALTO, SALTO, 408550, 6527485 
8/12/2014, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, SALTO, SALTO, 409090, 6525580 
18/2/2014, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, ARTIGAS, ARTIGAS, 551000, 6637075 
20/8/2014, JACARANDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, RIO NEGRO, FRAY BENTOS, 379640, 6333120 
19/2/2014, YATAY, CAÍDA, LEVE, MIÉRCOLES, 20, SALTO, SALTO, 409830, 6526295 
11/11/2014, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, PAYSANDU, PAYSANDU, 399055, 6422590 
19/5/2014, DOCTOR ROLDAN, DESPISTE, LEVE, LUNES, 22, PAYSANDU, NUEVO PAYSANDU, 399065, 6430730 
12/3/2014, JOSE PEDRO VARELA, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 11, TACUAREMBO, TACUAREMBO, 596300, 6490150 
30/12/2014, DOCTOR ROLDAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, PAYSANDU, NUEVO PAYSANDU, 398455, 6426725 
3/9/2014, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, TACUAREMBO, TACUAREMBO, 596410, 6491275 
25/3/2014, , CAÍDA, LEVE, MARTES, 23, TACUAREMBO, SIN DATOS, 611750, 6466100 
28/10/2014, SILVAN FERNANDEZ, CAÍDA, LEVE, MARTES, 11, PAYSANDU, PAYSANDU, 397200, 6424260 
4/11/2014, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, RIVERA, RIVERA, 639835, 6580995 
7/7/2014, NO SE INGRESO, DESPISTE, LEVE, LUNES, 8, RIO NEGRO, SIN DATOS, 399970, 6338590 
26/3/2014, NICOLAS DE LA SIERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, ARTIGAS, ARTIGAS, 551795, 6635120 
20/8/2014, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 400470, 6424650 
2/4/2014, CAMINO PLATÓN , ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 21, RIVERA, SIN DATOS, 626840, 6563530 
18/6/2014, PRESIDENTE LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 397460, 6423970 
29/10/2014, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, PAYSANDU, PAYSANDU, 397635, 6423840 
1/4/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 18, PAYSANDU, SIN DATOS, 553290, 6477745 
22/12/2014, NO SE INGRESO, CAÍDA, LEVE, LUNES, 6, PAYSANDU, SIN DATOS, 425705, 6420785 
13/5/2014, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, SALTO, SALTO, 407725, 6527045 
1/1/2014, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, DESPISTE, LEVE, MIÉRCOLES, 6, ARTIGAS, ARTIGAS, 549920, 6635520 
2/12/2014, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, PAYSANDU, PAYSANDU, 398970, 6423115 
2/7/2014, DOCTOR ALBERTO D. ROLDAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, PAYSANDU, PAYSANDU, 398280, 6425595 
22/4/2014, CAMINO DEPARTAMENTAL A RIVERA, CAÍDA, LEVE, MARTES, 20, SALTO, SIN DATOS, 427820, 6531115 
1/4/2014, LIBERTAD, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, PAYSANDU, PAYSANDU, 397340, 6424445 
5/3/2014, DOCTOR BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 397190, 6423270 
26/3/2014, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 397965, 6423905 
4/3/2014, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 10, RIVERA, SIN DATOS, 639155, 6581495 
14/10/2014, JOSE ENRIQUE RODO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 0, RIO NEGRO, YOUNG, 441100, 6382505 
18/2/2014, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, ARTIGAS, BELLA UNION, 441960, 6652235 
29/4/2014, , CAÍDA, LEVE, MARTES, 19, TACUAREMBO, TACUAREMBO, 593715, 6488940 
21/7/2014, SARANDI, CAÍDA, LEVE, LUNES, 13, PAYSANDU, GUICHON, 481135, 6419250 
3/11/2014, RUTA 3 km. 360, COLISIÓN ENTRE VEHÍCULOS, FATAL, LUNES, 20, PAYSANDU, SIN DATOS, 410500, 6407890 
15/9/2014, JOAQUIN SUAREZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 15, TACUAREMBO, TACUAREMBO, 596695, 6491140 
10/2/2014, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, RIVERA, SIN DATOS, 639075, 6581555 
5/5/2014, DON BOSCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, PAYSANDU, PAYSANDU, 398340, 6423935 
22/9/2014, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, SALTO, SALTO, 407825, 6525370 
28/4/2014, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, TACUAREMBO, TACUAREMBO, 595925, 6490920 
18/8/2014, FERNANDO SECCO APARICIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, TACUAREMBO, TACUAREMBO, 597535, 6492145 
16/6/2014, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, LUNES, 7, RIVERA, RIVERA, 640810, 6579650 
10/11/2014, LIBERTAD, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 1, PAYSANDU, PAYSANDU, 397060, 6422770 
7/4/2014, FRANCISCO JAVIER MARTINEZ DE HAEDO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 12, RIO NEGRO, FRAY BENTOS, 377180, 6335110 
5/5/2014, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, RIO NEGRO, FRAY BENTOS, 378310, 6334495 
17/11/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 0, ARTIGAS, ARTIGAS, 551210, 6636540 
7/4/2014, JOSE PEDRO VARELA, ATROPELLO DE ANIMALES, LEVE, LUNES, 12, RIVERA, RIVERA, 638075, 6580545 
17/11/2014, DOCTOR ELIAS ABDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, TACUAREMBO, TACUAREMBO, 595935, 6490775 
8/9/2014, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, TACUAREMBO, TACUAREMBO, 596705, 6490865 
17/11/2014, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, ARTIGAS, ARTIGAS, 551080, 6637005 
28/4/2014, AYACUCHO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, PAYSANDU, PAYSANDU, 398180, 6424500 
27/10/2014, INTENDENTE ORESTES LANZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, SALTO, SALTO, 408515, 6525380 
13/1/2014, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, PAYSANDU, PAYSANDU, 398410, 6423540 
14/4/2014, AVENIDA ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, PAYSANDU, PAYSANDU, 398950, 6423785 
5/5/2014, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 20, TACUAREMBO, TACUAREMBO, 595560, 6490855 
2/6/2014, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 22, TACUAREMBO, PASO DE LOS TOROS, 546490, 6369005 
8/9/2014, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, PAYSANDU, PAYSANDU, 399230, 6423920 
6/10/2014, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, RIO NEGRO, FRAY BENTOS, 378840, 6334000 
9/6/2014, TACUAREMBO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, PAYSANDU, PAYSANDU, 398445, 6424770 
15/7/2014, SAN JOSE, DESPISTE, LEVE, MARTES, 14, ARTIGAS, BELLA UNION, 442945, 6652200 
15/9/2014, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, RIVERA, SIN DATOS, 638820, 6581915 
11/8/2014, AVENIDA CORONEL CARLOS LECUEDER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, ARTIGAS, ARTIGAS, 551590, 6636955 
17/3/2014, LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, TACUAREMBO, TACUAREMBO, 596835, 6491290 
20/10/2014, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 20, PAYSANDU, PAYSANDU, 398505, 6423425 
26/3/2014, AVENIDA CORONEL CARLOS LECUEDER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, ARTIGAS, ARTIGAS, 550755, 6636050 
13/1/2014, CHARRUAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, PAYSANDU, PAYSANDU, 397635, 6424285 
10/2/2014, SANTIN CARLOS ROSSI, ATROPELLO DE PEATÓN, LEVE, LUNES, 22, TACUAREMBO, PASO DE LOS TOROS, 544435, 6370370 
11/8/2014, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 3, SALTO, SALTO, 408485, 6527020 
29/12/2014, , COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 20, PAYSANDU, PORVENIR, 409045, 6415105 
23/6/2014, DURAZNO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 9, RIO NEGRO, YOUNG, 440245, 6380815 
17/2/2014, SARANDI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 9, ARTIGAS, ARTIGAS, 551080, 6637005 
8/9/2014, RINCON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, RIO NEGRO, YOUNG, 440770, 6381535 
23/12/2014, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, RIO NEGRO, FRAY BENTOS, 378590, 6334645 
17/11/2014, ESPINILLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, RIO NEGRO, FRAY BENTOS, 379830, 6333290 
12/5/2014, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, PAYSANDU, PAYSANDU, 397585, 6423620 
3/11/2014, DOCTOR ALBERTO D. ROLDAN, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 8, PAYSANDU, PAYSANDU, 398170, 6424965 
28/4/2014, PAULA BERMUDEZ DE GODOY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, TACUAREMBO, PASO DE LOS TOROS, 545150, 6369575 
7/7/2014, F. CARAMBULA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 1, RIVERA, RIVERA, 639600, 6580665 
6/10/2014, , DESPISTE, SIN LESIONADOS, LUNES, 6, TACUAREMBO, SIN DATOS, 578200, 6478785 
27/1/2014, , ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 5, RIO NEGRO, SIN DATOS, 394085, 6384505 
17/11/2014, ORDEN ENTRE 18 DE JULIO Y AV. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 6, PAYSANDU, GUICHON, 481320, 6420295 
2/6/2014, CORONEL JOSE N. ESCOBAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, RIVERA, MANDUBI, 638740, 6578020 
17/11/2014, DANIEL FERNANDEZ CRESPO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 12, TACUAREMBO, TACUAREMBO, 597540, 6490815 
5/5/2014, INTENDENTE ORESTES LANZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, SALTO, SALTO, 408115, 6525445 
8/12/2014, , CAÍDA, LEVE, LUNES, 18, TACUAREMBO, TACUAREMBO, 597275, 6490955 
10/11/2014, PRESIDENTE VIERA, CAÍDA, LEVE, LUNES, 15, RIVERA, RIVERA, 638535, 6580130 
2/6/2014, WASHINGTON, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, PAYSANDU, PAYSANDU, 399005, 6424170 
4/8/2014, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, PAYSANDU, PAYSANDU, 398755, 6424735 
25/8/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 7, TACUAREMBO, SIN DATOS, 600945, 6493240 
14/4/2014, NO SE INGRESO, CAÍDA, LEVE, LUNES, 10, TACUAREMBO, SIN DATOS, 596260, 6477265 
19/5/2014, CHARRUAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, PAYSANDU, PAYSANDU, 397835, 6424250 
29/9/2014, NO SE INGRESO, DESPISTE, LEVE, LUNES, 17, TACUAREMBO, SIN DATOS, 569630, 6479980 
17/6/2014, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, SALTO, SALTO, 408245, 6527275 
19/5/2014, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 6, ARTIGAS, SIN DATOS, 581865, 6571290 
8/9/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 9, TACUAREMBO, SIN DATOS, 632620, 6478115 
14/4/2014, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, RIO NEGRO, YOUNG, 441075, 6381690 
14/10/2014, AVENIDA SORIANO, ATROPELLO DE PEATÓN, LEVE, MARTES, 20, PAYSANDU, PAYSANDU, 397775, 6422940 
28/4/2014, GUIDO MACHADO BRUM, ATROPELLO DE PEATÓN, FATAL, LUNES, 8, RIVERA, SIN DATOS, 638800, 6576900 
2/6/2014, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 0, ARTIGAS, ARTIGAS, 551120, 6636135 
13/10/2014, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 9, TACUAREMBO, SIN DATOS, 696415, 6438485 
27/1/2014, RUTA CINCO, CAÍDA, LEVE, LUNES, 4, RIVERA, SIN DATOS, 638610, 6576245 
3/2/2014, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, TACUAREMBO, TACUAREMBO, 596485, 6491070 
29/12/2014, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 22, PAYSANDU, PAYSANDU, 399080, 6422775 
20/1/2014, AV ITALIA ENTRE OSCAR RIERA Y BOCHACOURT (PUENTE), ATROPELLO DE ANIMALES, LEVE, LUNES, 20, RIVERA, RIVERA, 638580, 6579365 
1/12/2014, NO SE INGRESO, CAÍDA, LEVE, LUNES, 22, RIVERA, SIN DATOS, 685830, 6504430 
2/6/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 17, PAYSANDU, SIN DATOS, 411290, 6444800 
30/4/2014, PAUL HARRIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, RIVERA, RIVERA, 640135, 6580570 
14/4/2014, INSTRUCCIONES DEL AÑO XIII, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 12, PAYSANDU, PAYSANDU, 397965, 6426030 
14/1/2014, GENERAL MANUEL ORIBE, CAÍDA, LEVE, MARTES, 12, TACUAREMBO, TACUAREMBO, 595560, 6490855 
3/6/2014, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, SALTO, SALTO, 408695, 6527590 
24/2/2014, AVENIDA JOSE BATLLE Y ORDOÑEZ, CAÍDA, LEVE, LUNES, 5, SALTO, SALTO, 412005, 6527115 
15/4/2014, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, PAYSANDU, PAYSANDU, 397760, 6423930 
12/5/2014, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, LUNES, 18, RIVERA, SIN DATOS, 626760, 6532080 
26/5/2014, BRASIL, CAÍDA, GRAVE, LUNES, 20, SALTO, SALTO, 409150, 6527070 
14/4/2014, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, RIVERA, RIVERA, 639130, 6580120 
21/7/2014, URUGUAY, CAÍDA, LEVE, LUNES, 17, SALTO, SALTO, 408615, 6527010 
6/10/2014, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, TACUAREMBO, TACUAREMBO, 596560, 6491000 
6/1/2014, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, RIVERA, RIVERA, 639625, 6580890 
3/6/2014, MANUEL RODRIGUEZ CORREA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, TACUAREMBO, TACUAREMBO, 595590, 6489975 
12/11/2014, GENERAL LEANDRO GOMEZ, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 9, PAYSANDU, PAYSANDU, 397945, 6423790 
4/8/2014, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, RIO NEGRO, YOUNG, 440685, 6381410 
11/2/2014, PRESIDENTE BALDOMIR, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 21, ARTIGAS, ARTIGAS, 551605, 6636660 
28/7/2014, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, SALTO, SALTO, 412005, 6527105 
15/4/2014, CONTINUACION DIECIOCHO DE JULIO, CAÍDA, LEVE, MARTES, 0, SALTO, SALTO, 408295, 6524590 
20/1/2014, PARK WAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 23, PAYSANDU, PAYSANDU, 398105, 6421990 
12/5/2014, DIEGO YOUNG, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, RIO NEGRO, YOUNG, 441375, 6381885 
9/6/2014, SETEMBRINO PEREDA, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, PAYSANDU, PAYSANDU, 397520, 6423320 
16/6/2014, FRANCISCO ACUÑA DE FIGUEROA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, SALTO, SALTO, 407165, 6526285 
15/9/2014, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 4, PAYSANDU, PAYSANDU, 397880, 6423470 
8/10/2014, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, RIO NEGRO, FRAY BENTOS, 378165, 6334480 
4/8/2014, PRESBITERO HORACIO MERIGGI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, PAYSANDU, PAYSANDU, 398405, 6425145 
30/4/2014, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, RIO NEGRO, FRAY BENTOS, 378805, 6334445 
12/5/2014, DOCTOR ROLDAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 0, PAYSANDU, PAYSANDU, 398315, 6425975 
8/9/2014, CARMELO COLMAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 23, TACUAREMBO, TACUAREMBO, 598150, 6492840 
6/1/2014, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, PAYSANDU, PAYSANDU, 399360, 6425020 
