Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
21/1/2014, 18 DE JULIO Y FCO. DE LEON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 11, LAVALLEJA, JOSE BATLLE Y ORDOÑEZ, 672040, 6294580 
26/2/2014, FRANCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MALDONADO, PUNTA DEL ESTE, 688100, 6131375 
12/8/2014, AVENIDA ANTONIO LUSSICH, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 22, MALDONADO, MALDONADO, 685225, 6136705 
27/5/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 6, LAVALLEJA, SIN DATOS, 704715, 6231875 
18/6/2014, JACINTO MARIA ALVARIZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, MALDONADO, SAN CARLOS, 690175, 6147680 
14/5/2014, CAMINO DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MALDONADO, CERRO PELADO, 684640, 6137625 
11/6/2014, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, TREINTA Y TRES, TREINTA Y TRES, 744160, 6319805 
23/7/2014, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, MALDONADO, PUNTA DEL ESTE, 687915, 6132615 
18/6/2014, MANUEL LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, TREINTA Y TRES, TREINTA Y TRES, 743870, 6320505 
14/1/2014, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, ROCHA, ROCHA, 745370, 6181200 
10/12/2014, MANUEL MELENDEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 16, TREINTA Y TRES, TREINTA Y TRES, 742975, 6320095 
2/9/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, CERRO LARGO, RIO BRANCO, 838835, 6387435 
26/8/2014, GENERAL JUSTINO MUNIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 9, CERRO LARGO, MELO, 766380, 6415605 
17/9/2014, BULEVAR APARICIO SARABIA , CAÍDA, LEVE, MIÉRCOLES, 2, CERRO LARGO, RIO BRANCO, 838200, 6387330 
