Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
1/26/2016,, CAMINO MELILLA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 568030, 6146800 
10/26/2016,, RAMBLA REPUBLICA DE CHILE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 580430, 6137910 
1/26/2016,, 18 DE JULIO, ATROPELLO DE PEATÓN, GRAVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 573465, 6137060 
7/17/2016,, RAMBLA REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 573830, 6136290 
10/9/2016,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 574010, 6136685 
7/3/2016,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 578140, 6140200 
8/14/2016,, ANTONIO MACHADO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 574510, 6140845 
7/24/2016,, CAMINO CERDEÑA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 582835, 6146735 
2/23/2016,, AVENIDA BURGUES, CAÍDA, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 575095, 6143285 
11/16/2016,, LA PAZ, CAÍDA, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 575270, 6138340 
9/6/2016,, RUTA DE ACCESOS, DESPISTE, SIN LESIONADOS, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 569455, 6140890 
9/13/2016,, SANTIAGO NIEVAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 578260, 6139395 
8/10/2016,, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 576410, 6149360 
10/16/2016,, LOS CEDROS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 0, MONTEVIDEO, MONTEVIDEO, 567495, 6143525 
8/28/2016,, AVENIDA CENTENARIO, CAÍDA, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 577155, 6138700 
4/19/2016,, CAMINO MELILLA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 4, MONTEVIDEO, SIN DATOS, 567125, 6151565 
11/9/2016,, OMBU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 580660, 6143520 
2/14/2016,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 575780, 6141540 
9/11/2016,, AVENIDA GENERAL RONDEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 573735, 6138810 
8/7/2016,, CARABELAS, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 575105, 6142625 
12/4/2016,, AVENIDA BOLIVIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 583260, 6140210 
11/27/2016,, HUNGRIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 578905, 6145045 
7/31/2016,, MARCELINO SOSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MONTEVIDEO, MONTEVIDEO, 574615, 6139725 
7/26/2016,, AVENIDA OCHO DE OCTUBRE, CAÍDA, SIN LESIONADOS, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 576735, 6138895 
10/30/2016,, AVENIDA GENERAL FLORES, CAÍDA, LEVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 577570, 6144200 
8/7/2016,, MIGUEL BARREIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 5, MONTEVIDEO, MONTEVIDEO, 578085, 6136530 
10/23/2016,, CARRERAS NACIONALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MONTEVIDEO, MONTEVIDEO, 577920, 6143455 
8/7/2016,, AVENIDA MILLAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MONTEVIDEO, MONTEVIDEO, 570890, 6145235 
2/7/2016,, SANTIAGO SIERRA, DESPISTE, GRAVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 576460, 6142600 
11/1/2016,, GENERAL ACHA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 574900, 6142700 
1/17/2016,, AVENIDA ITALIA, CAÍDA, LEVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 576510, 6138400 
1/10/2016,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, MONTEVIDEO, MONTEVIDEO, 579385, 6142665 
5/24/2016,, OMBU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, MONTEVIDEO, MONTEVIDEO, 580135, 6143715 
4/17/2016,, GONZALO DE ORGAZ, DESPISTE, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 577275, 6135245 
7/10/2016,, DEL FUERTE, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 8, MONTEVIDEO, MONTEVIDEO, 580655, 6142990 
10/30/2016,, RAMBLA EUSKALERRIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 579940, 6139660 
5/29/2016,, JAPON, DESPISTE, SIN LESIONADOS, DOMINGO, 1, MONTEVIDEO, MONTEVIDEO, 568955, 6140700 
12/6/2016,, CARRERAS NACIONALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 577690, 6143630 
2/14/2016,, COPERNICO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 580435, 6145140 
5/29/2016,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, MONTEVIDEO, MONTEVIDEO, 582535, 6140740 
5/29/2016,, CAMINO TENIENTE GALEANO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 579065, 6145855 
6/26/2016,, AVENIDA AGRACIADA, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 571425, 6142485 
7/3/2016,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, MONTEVIDEO, MONTEVIDEO, 578835, 6147570 
11/27/2016,, MIGUEL ANGEL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 579245, 6139415 
5/15/2016,, ETIOPIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 566335, 6139105 
3/13/2016,, RAMBLA DELMIRA AGUSTINI, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 5, MONTEVIDEO, MONTEVIDEO, 572580, 6142340 
9/25/2016,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 578220, 6140255 
1/24/2016,, AYACUCHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 578445, 6138520 
7/12/2016,, CORUÑA, CAÍDA, SIN LESIONADOS, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 577615, 6141315 
2/21/2016,, CAMINO MOLINOS DE RAFFO, DESPISTE, SIN LESIONADOS, DOMINGO, 4, MONTEVIDEO, MONTEVIDEO, 571935, 6143540 
1/10/2016,, RUTA NACIONAL UNO, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 18, MONTEVIDEO, SIN DATOS, 560000, 6146765 
12/18/2016,, CAMINO TOMKINSON, CAÍDA, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 568095, 6146230 
4/10/2016,, CAIGUA, DESPISTE, SIN LESIONADOS, DOMINGO, 8, MONTEVIDEO, MONTEVIDEO, 573360, 6141645 
5/10/2016,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 577710, 6140160 
5/25/2016,, PALMAR, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 576140, 6137615 
3/13/2016,, GUTENBERG, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 568800, 6149560 
6/12/2016,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 575315, 6137670 
3/8/2016,, CARAMURU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 584440, 6138475 
1/10/2016,, CAMINO AL PASO DEL ANDALUZ, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 580680, 6149440 
1/24/2016,, CAMINO CARMELO COLMAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 576910, 6145885 
9/18/2016,, AVENIDA JOSE BELLONI, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 0, MONTEVIDEO, MONTEVIDEO, 578735, 6146930 
2/14/2016,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 578215, 6145140 
3/6/2016,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 7, MONTEVIDEO, MONTEVIDEO, 576355, 6137480 
4/26/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 567930, 6140580 
1/31/2016,, CAMINO CARRASCO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 585580, 6141180 
10/2/2016,, AVENIDA MILLAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 571380, 6144880 
10/9/2016,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 578100, 6139795 
10/30/2016,, DOCTOR JUAN PAULLIER, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 575905, 6137950 
1/24/2016,, AVENIDA DOMINGO SARMIENTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 23, MONTEVIDEO, MONTEVIDEO, 575855, 6136010 
10/18/2016,, AVENIDA ITALIA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 578720, 6139185 
8/23/2016,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 579385, 6142665 
4/24/2016,, MAGALLANES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 574605, 6138110 
9/18/2016,, COIMBRA, DESPISTE, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 584325, 6138005 
6/5/2016,, AVENIDA MILLAN, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 574245, 6140030 
4/3/2016,, WALDEMAR HANSEN, CAÍDA, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 571320, 6147985 
9/18/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 588270, 6151545 
11/30/2016,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 576545, 6138625 
8/14/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 567225, 6140475 
9/4/2016,, AVENIDA JOSE PEDRO VARELA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 577285, 6141615 
8/7/2016,, HUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 575850, 6143385 
3/20/2016,, FRANCISCO DE LAS CARRERAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, MONTEVIDEO, SIN DATOS, 584250, 6148835 
10/5/2016,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 580405, 6144420 
8/7/2016,, , DESPISTE, LEVE, DOMINGO, 6, MONTEVIDEO, MONTEVIDEO, 571635, 6140825 
12/11/2016,, MAGALLANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 7, MONTEVIDEO, MONTEVIDEO, 574565, 6138190 
11/13/2016,, BOULEVARD APARICIO SARAVIA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 577565, 6145065 
5/8/2016,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 576010, 6146195 
5/1/2016,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, MONTEVIDEO, MONTEVIDEO, 575105, 6142625 
8/14/2016,, CAMINO EDISON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 570890, 6147005 
1/3/2016,, JUAN DE DIOS PEZA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 578825, 6139710 
11/13/2016,, AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 575365, 6137990 
12/18/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 569805, 6141520 
11/6/2016,, CONTINUACION ALBENIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 570205, 6147460 
7/10/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, SIN DATOS, 567875, 6147200 
3/1/2016,, AVENIDA GENERAL EUGENIO GARZON, CAÍDA, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 571080, 6143800 
4/24/2016,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 578540, 6145635 
3/13/2016,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 579070, 6142005 
4/10/2016,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 23, MONTEVIDEO, MONTEVIDEO, 577460, 6140390 
8/21/2016,, INGENIERO JUAN ALBERTO CAPURRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 571495, 6140745 
8/28/2016,, EMILIO CASTELAR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 580090, 6140485 
10/23/2016,, VEINTISEIS DE MARZO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 5, MONTEVIDEO, MONTEVIDEO, 578475, 6136980 
12/20/2016,, ACCESOS KM 5, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 7, MONTEVIDEO, MONTEVIDEO, 568380, 6141755 
12/18/2016,, MARTIN GARCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, MONTEVIDEO, MONTEVIDEO, 573955, 6139430 
11/20/2016,, ANDES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, MONTEVIDEO, MONTEVIDEO, 573275, 6136835 
1/31/2016,, RANCAGUA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 576990, 6143665 
10/16/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 569435, 6141160 
5/24/2016,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, MONTEVIDEO, MONTEVIDEO, 574740, 6140975 
6/1/2016,, LISA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 564465, 6138900 
11/9/2016,, HIPOLITO YRIGOYEN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 581170, 6140295 
11/13/2016,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 573665, 6137190 
1/17/2016,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 6, MONTEVIDEO, MONTEVIDEO, 575820, 6141305 
2/23/2016,, AVENIDA URUGUAY, CAÍDA, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 575195, 6137825 
10/9/2016,, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 576595, 6139060 
8/9/2016,, LUCAS OBES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 572370, 6141890 
5/8/2016,, LUCAS OBES, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 572480, 6141870 
1/31/2016,, DOCTOR ABEL CHIFFLET, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 577360, 6144780 
6/7/2016,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 575210, 6142210 
10/2/2016,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 576045, 6144890 
9/18/2016,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 571080, 6143800 
7/10/2016,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 579930, 6143715 
11/27/2016,, YI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 5, MONTEVIDEO, MONTEVIDEO, 574020, 6137835 
9/13/2016,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 577355, 6143885 
1/31/2016,, AVENIDA ITALIA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 577155, 6138700 
1/3/2016,, AVENIDA LUIS BATLLE BERRES, DESPISTE, LEVE, DOMINGO, 7, MONTEVIDEO, MONTEVIDEO, 562315, 6147425 
6/19/2016,, DOCTOR CARLOS MARIA DE PENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, MONTEVIDEO, MONTEVIDEO, 572355, 6142955 
6/19/2016,, AVENIDA OCHO DE OCTUBRE, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 6, MONTEVIDEO, MONTEVIDEO, 578975, 6140790 
4/24/2016,, YATAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 4, MONTEVIDEO, MONTEVIDEO, 574280, 6139015 
7/3/2016,, MARCOS SALCEDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 580520, 6143675 
10/16/2016,, AVENIDA GENERAL FLORES, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 5, MONTEVIDEO, MONTEVIDEO, 577630, 6144290 
6/5/2016,, ABELLA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 579270, 6139555 
8/7/2016,, CAMINO DE LAS TROPAS --CERRO NORTE - LA PALOMA--, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, MONTEVIDEO, MONTEVIDEO, 567370, 6141160 
9/20/2016,, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 573910, 6137880 
6/5/2016,, LUCAS OBES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 572685, 6141840 
9/25/2016,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, MONTEVIDEO, MONTEVIDEO, 578905, 6140720 
6/5/2016,, DEFENSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, MONTEVIDEO, MONTEVIDEO, 575505, 6138145 
3/20/2016,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, MONTEVIDEO, MONTEVIDEO, 578015, 6144845 
5/22/2016,, JUAN BENITO BLANCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 578085, 6136530 
3/6/2016,, FRANCISCO ROMERO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 575670, 6142715 
1/10/2016,, ESTANISLAO VEGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 575730, 6143315 
5/8/2016,, COLOMBIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 7, MONTEVIDEO, MONTEVIDEO, 573635, 6138800 
10/30/2016,, RUTA DE ACCESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 571665, 6140795 
5/15/2016,, REPUBLICA DEL SALVADOR, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 578040, 6138670 
7/31/2016,, TURQUIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 568740, 6139290 
6/19/2016,, CAMINO TENIENTE GALEANO, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 577305, 6145630 
7/24/2016,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 577195, 6143660 
6/14/2016,, AVENIDA DOCTOR MANUEL ALBO, ATROPELLO DE PEATÓN, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 576860, 6138615 
7/24/2016,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 576250, 6138770 
3/27/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 568325, 6140640 
12/27/2016,, ANDRES AGUIAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 579405, 6138290 
7/24/2016,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 4, MONTEVIDEO, SIN DATOS, 567400, 6148485 
2/14/2016,, GALATEA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 576305, 6140735 
2/21/2016,, CAMINO MELILLA, CAÍDA, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 568265, 6148270 
8/14/2016,, GENERAL BRITO DEL PINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 576895, 6137005 
11/6/2016,, CAMINO LA CALERA, CAÍDA, LEVE, DOMINGO, 17, MONTEVIDEO, SIN DATOS, 581585, 6152250 
6/1/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 567725, 6140550 
3/6/2016,, CAMINO CARLOS BURMESTER, CAÍDA, LEVE, DOMINGO, 9, MONTEVIDEO, SIN DATOS, 574075, 6155600 
5/29/2016,, GUAYAQUI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 577530, 6136910 
6/26/2016,, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, MONTEVIDEO, SIN DATOS, 576400, 6149380 
11/29/2016,, URUGUAYANA, ATROPELLO DE PEATÓN, SIN LESIONADOS, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 572940, 6140550 
4/24/2016,, CAMINO CORRALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 578280, 6142310 
