Fecha	 Calle	 Tipo de Siniestro	 Gravedad	 Dia Semana	 Hora	 Departamento	 Localidad	 X	 Y 
5/8/2017	 CAMINO MALDONADO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 LUNES	 14	 MONTEVIDEO	 MONTEVIDEO	 580790	 6144675 
10/26/2017	 RUTA 19 KM. 57	 DESPISTE	 SIN LESIONADOS	 JUEVES	 23	 DURAZNO	 SIN DATOS	 648380	 6337105 
4/13/2017	 AVENIDA JOSE BELLONI	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 21	 MONTEVIDEO	 MONTEVIDEO	 579190	 6143435 
2/16/2017	 RUTA NACIONAL OCHO	 ATROPELLO DE PEATÓN	 LEVE	 JUEVES	 11	 MONTEVIDEO	 MONTEVIDEO	 584460	 6149215 
1/12/2017	 GENERAL JOSE G. ARTIGAS	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 22	 ROCHA	 ROCHA	 744670	 6181295 
1/19/2017	 ESTADOS UNIDOS	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 18	 MONTEVIDEO	 MONTEVIDEO	 568350	 6140445 
3/16/2017	 CAMINO LUIS EDUARDO PEREZ	 CAÍDA	 LEVE	 JUEVES	 19	 MONTEVIDEO	 SIN DATOS	 564285	 6148425 
4/13/2017	 FERNANDO CARBALLO	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 9	 COLONIA	 COLONIA DEL SACRAMENTO	 425170	 6187790 
7/20/2017	 MUERGOS	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 22	 MALDONADO	 PUNTA DEL ESTE	 687640	 6129445 
2/16/2017	 BOULEVARD JOSE BATLLE Y ORDOÑEZ	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 13	 MONTEVIDEO	 MONTEVIDEO	 578750	 6139210 
9/7/2017	 AVENIDA GENERAL RONDEAU	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 14	 MONTEVIDEO	 MONTEVIDEO	 573725	 6138910 
5/11/2017	 GRECIA	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 20	 MONTEVIDEO	 MONTEVIDEO	 568440	 6140555 
