Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
4/23/2017,, Guido M. Brum Esq. Rotonda de Cuello, COLISIÓN ENTRE VEHÍCULOS, FATAL, DOMINGO, 0, RIVERA, SIN DATOS, 638415, 6575790 
3/21/2017,, SALTO, CAÍDA, LEVE, MARTES, 21, PAYSANDU, PAYSANDU, 399085, 6424830 
1/12/2017,, JOAQUIN SUAREZ, CAÍDA, LEVE, JUEVES, 9, SALTO, SALTO, 408210, 6528700 
5/21/2017,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 15, SALTO, SALTO, 409765, 6525065 
2/12/2017,, RUTA 30, DESPISTE, LEVE, DOMINGO, 19, RIVERA, SIN DATOS, 622530, 6545805 
1/8/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 21, PAYSANDU, SIN DATOS, 437770, 6453320 
10/22/2017,, PAUL HARRIS, CAÍDA, GRAVE, DOMINGO, 23, TACUAREMBO, TACUAREMBO, 597150, 6491655 
8/27/2017,, NO SE INGRESO, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 20, SALTO, SIN DATOS, 433685, 6580460 
6/27/2017,, ITUZAINGO, DESPISTE, SIN LESIONADOS, MARTES, 18, TACUAREMBO, TACUAREMBO, 596635, 6490930 
4/30/2017,, TROPAS, DESPISTE, LEVE, DOMINGO, 8, RIO NEGRO, YOUNG, 438575, 6380780 
1/1/2017,, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 10, RIVERA, SIN DATOS, 632960, 6510930 
12/26/2017,, F. CARAMBULA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, RIVERA, RIVERA, 640120, 6580335 
3/7/2017,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, SALTO, SALTO, 407825, 6527095 
6/25/2017,, C. ALZAIBAR, CAÍDA, LEVE, DOMINGO, 0, RIO NEGRO, SIN DATOS, 378320, 6332710 
11/19/2017,, RUTA PUENTE PUERTO, DESPISTE, LEVE, DOMINGO, 5, RIO NEGRO, SIN DATOS, 379520, 6334605 
5/21/2017,, DOMINGO A. LOR, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, RIVERA, RIVERA, 639740, 6578660 
9/5/2017,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, SALTO, SALTO, 408050, 6526795 
10/22/2017,, T. PEÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, TACUAREMBO, TACUAREMBO, 596905, 6489990 
1/29/2017,, PASO CURBELO, DESPISTE, SIN LESIONADOS, DOMINGO, 9, SALTO, SIN DATOS, 411185, 6534180 
5/14/2017,, DOCTOR E. SOCA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 10, SALTO, SALTO, 408365, 6527155 
2/12/2017,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, SALTO, SALTO, 410255, 6527340 
10/29/2017,, F. SEGARRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, RIVERA, RIVERA, 638270, 6581995 
6/4/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 16, PAYSANDU, SIN DATOS, 439160, 6452795 
10/22/2017,, NO SE INGRESO, CAÍDA, SIN LESIONADOS, DOMINGO, 3, RIO NEGRO, SIN DATOS, 389340, 6329305 
3/12/2017,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, PAYSANDU, PAYSANDU, 398915, 6423495 
11/2/2017,, SARANDI, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 14, PAYSANDU, PAYSANDU, 396860, 6423850 
12/20/2017,, DOCTOR ROLDAN, CAÍDA, LEVE, MIÉRCOLES, 4, PAYSANDU, NUEVO PAYSANDU, 398655, 6428050 
8/30/2017,, ANSINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, RIVERA, RIVERA, 638315, 6581120 
10/18/2017,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, PAYSANDU, PAYSANDU, 398435, 6423845 
6/21/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, SALTO, SALTO, 408615, 6527010 
2/1/2017,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, SALTO, SALTO, 409765, 6525065 
11/2/2017,, AVENIDA ITALIA, DESPISTE, LEVE, JUEVES, 22, RIVERA, RIVERA, 638155, 6579300 
6/14/2017,, AVENIDA VIERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, SALTO, SALTO, 408640, 6527220 
12/13/2017,,  FRANCISCO SERRALTA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 13, RIVERA, MANDUBI, 637780, 6576955 
6/14/2017,, VEINTICINCO DE MAYO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 13, TACUAREMBO, TACUAREMBO, 596900, 6491360 
5/11/2017,, RUTA 25, CAÍDA, LEVE, JUEVES, 20, PAYSANDU, SIN DATOS, 536085, 6426565 
12/14/2017,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 14, PAYSANDU, PAYSANDU, 399410, 6423895 
3/8/2017,, BENITO CHAIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, PAYSANDU, PAYSANDU, 398130, 6422225 
5/17/2017,, NEGRO MIRLO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 22, TACUAREMBO, TACUAREMBO, 594305, 6491295 
7/12/2017,, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 16, PAYSANDU, PAYSANDU, 398960, 6423855 
12/21/2017,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 14, SALTO, SALTO, 407995, 6526425 
6/7/2017,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, PAYSANDU, PAYSANDU, 399195, 6423825 
6/29/2017,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, PAYSANDU, PAYSANDU, 398505, 6423425 
9/7/2017,, DOCTOR VICTORINO PEREYRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, TACUAREMBO, TACUAREMBO, 597405, 6490950 
3/8/2017,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 397990, 6423455 
6/8/2017,, MARUJA YEREGUI DE LAURENTI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, TACUAREMBO, PASO DE LOS TOROS, 546525, 6369355 
9/21/2017,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, TACUAREMBO, TACUAREMBO, 596055, 6491205 
11/9/2017,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, PAYSANDU, PAYSANDU, 397800, 6423580 
4/6/2017,, CONTINUACIÓN DE GUAYABOS AL N° 8611, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 14, PAYSANDU, SIN DATOS, 398325, 6420455 
4/20/2017,, AVENIDA MANUEL PATULE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, SALTO, SALTO, 407865, 6524940 
5/24/2017,, CORONEL LUCAS PIRIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, PAYSANDU, PAYSANDU, 398740, 6424635 
9/13/2017,, DOCTOR DEBALI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 399855, 6423480 
9/7/2017,, BOHANES, DESPISTE, SIN LESIONADOS, JUEVES, 14, RIO NEGRO, FRAY BENTOS, 379430, 6333060 
1/26/2017,, GUARANI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 4, SALTO, SALTO, 408505, 6528080 
8/9/2017,, RUTA 31 KM  46, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 10, SALTO, SIN DATOS, 448940, 6529845 
9/21/2017,, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, JUEVES, 21, SALTO, SALTO, 408600, 6526855 
4/27/2017,, PRIMERO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, SALTO, SALTO, 409805, 6527430 
9/6/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, SALTO, SALTO, 410080, 6526970 
6/1/2017,, ANDRESITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, PAYSANDU, PAYSANDU, 399150, 6425465 
9/7/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 22, TACUAREMBO, TACUAREMBO, 596160, 6490425 
5/24/2017,, DIECIOCHO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, ARTIGAS, ARTIGAS, 551665, 6637030 
6/15/2017,, DANIEL FERNANDEZ CRESPO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, TACUAREMBO, TACUAREMBO, 597560, 6490885 
7/12/2017,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, SALTO, SALTO, 407865, 6527330 
8/3/2017,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, SALTO, SALTO, 408425, 6526620 
12/28/2017,, PARQUE GRAN BRETAÑA (DENTRO DEL PARQUE), DESPISTE, FATAL, JUEVES, 17, RIVERA, SIN DATOS, 632710, 6584635 
7/12/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, RIO NEGRO, YOUNG, 441075, 6381690 
6/22/2017,, ANDRESITO, DESPISTE, SIN LESIONADOS, JUEVES, 22, PAYSANDU, PAYSANDU, 398655, 6425540 
9/13/2017,, RUTA 31 KM 44, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 13, SALTO, SIN DATOS, 458100, 6532850 
5/17/2017,, J. DELGADO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 23, SALTO, SALTO, 407895, 6528390 
2/8/2017,, DIAGONAL CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, SALTO, SALTO, 410255, 6527340 
12/21/2017,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 9, PAYSANDU, PAYSANDU, 398930, 6423605 
1/25/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, SALTO, SALTO, 408760, 6527110 
7/20/2017,, DOCTOR MORQUIO, DESPISTE, GRAVE, JUEVES, 3, SALTO, SALTO, 409415, 6525910 
5/17/2017,, DOCTOR MIGUEL AGUERRE ARISTEGUI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, RIVERA, RIVERA, 637685, 6581270 
8/9/2017,, INTENDENTE ORESTES LANZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, SALTO, SALTO, 407565, 6525530 
11/22/2017,, ROBERTO STIRLING, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, RIO NEGRO, YOUNG, 441035, 6382090 
8/30/2017,, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 399420, 6425425 
9/13/2017,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 398125, 6424200 
4/19/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, RIO NEGRO, SIN DATOS, 396005, 6327760 
5/24/2017,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, RIVERA, RIVERA, 639265, 6580515 
11/23/2017,, TABOBA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 11, RIVERA, RIVERA, 641065, 6579865 
6/7/2017,, MARIA O. PINTOS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 3, TACUAREMBO, TACUAREMBO, 595865, 6490705 
12/27/2017,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 400125, 6423505 
9/21/2017,, AVENIDA ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, PAYSANDU, PAYSANDU, 398845, 6423785 
8/17/2017,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 8, PAYSANDU, PAYSANDU, 399660, 6423400 
4/20/2017,, GENERAL GARIBALDI, DESPISTE, LEVE, JUEVES, 20, ARTIGAS, ARTIGAS, 550315, 6636595 
6/1/2017,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, SALTO, SALTO, 407930, 6527755 
8/17/2017,, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, PAYSANDU, PAYSANDU, 398225, 6423955 
3/23/2017,, CORONEL LUCAS PIRIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, PAYSANDU, PAYSANDU, 399870, 6424485 
7/6/2017,, JOSE PEDRO VARELA, DESPISTE, LEVE, JUEVES, 3, ARTIGAS, ARTIGAS, 550885, 6636345 
8/17/2017,, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, RIO NEGRO, YOUNG, 440660, 6381455 
11/22/2017,, BELLA UNION, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, ARTIGAS, ARTIGAS, 549970, 6635700 
9/21/2017,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, RIVERA, RIVERA, 639595, 6581030 
5/4/2017,, CERVANTES, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 21, SALTO, SALTO, 408675, 6526455 
8/17/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 17, RIVERA, SIN DATOS, 610590, 6551010 
3/29/2017,, CAMINO DEPARTAMENTAL A RIVERA S/NRO., COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 5, SALTO, SIN DATOS, 426720, 6530190 
8/17/2017,, HILARIO FAUSTINO CORREA, ATROPELLO DE ANIMALES, LEVE, JUEVES, 9, TACUAREMBO, TACUAREMBO, 596520, 6488980 
2/9/2017,, A. CAORSI, CAÍDA, LEVE, JUEVES, 11, TACUAREMBO, TACUAREMBO, 597370, 6489550 
12/27/2017,, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 18, RIO NEGRO, SIN DATOS, 449575, 6369975 
6/14/2017,, DIECIOCHO DE JULIO, CAÍDA, LEVE, MIÉRCOLES, 19, RIO NEGRO, YOUNG, 440020, 6380935 
10/4/2017,, DOCTOR ROLDAN, CAÍDA, LEVE, MIÉRCOLES, 16, PAYSANDU, NUEVO PAYSANDU, 398455, 6426725 
3/29/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, SALTO, SALTO, 409610, 6526760 
6/8/2017,, GUARANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, SALTO, SALTO, 408125, 6528145 
11/22/2017,, NO SE INGRESO, DESPISTE, GRAVE, MIÉRCOLES, 8, PAYSANDU, SIN DATOS, 415820, 6498960 
8/3/2017,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, PAYSANDU, PAYSANDU, 398795, 6425095 
1/25/2017,, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, SALTO, SALTO, 408030, 6527545 
1/11/2017,, RUTA CINCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, RIVERA, SIN DATOS, 638415, 6575790 
1/19/2017,, GUAYACAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, SALTO, ARENITAS BLANCAS, 404620, 6523660 
4/5/2017,, CAMINO INTERNO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 16, PAYSANDU, SIN DATOS, 413105, 6511190 
7/12/2017,, RUTA 3 KM 452.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, MIÉRCOLES, 0, PAYSANDU, SIN DATOS, 415365, 6495970 
1/18/2017,, AVENIDA ARMANDO I BARBIERI, CAÍDA, LEVE, MIÉRCOLES, 20, SALTO, SALTO, 408695, 6527590 
4/20/2017,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, SALTO, SALTO, 407825, 6527095 
3/30/2017,, RUTA PANORAMICA, DESPISTE, LEVE, JUEVES, 18, RIO NEGRO, SIN DATOS, 375070, 6334625 
5/24/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 21, PAYSANDU, SIN DATOS, 418865, 6470575 
1/19/2017,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, RIO NEGRO, SIN DATOS, 386225, 6329970 
9/14/2017,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, JUEVES, 11, PAYSANDU, SIN DATOS, 410040, 6408145 
8/10/2017,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, SALTO, SALTO, 408710, 6526710 
12/7/2017,, SETEMBRINO PEREDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, PAYSANDU, PAYSANDU, 397710, 6424170 
11/23/2017,, AVENIDA ARENAL GRANDE, CAÍDA, LEVE, JUEVES, 13, SALTO, SALTO, 412065, 6527790 
6/8/2017,, CAMINO VECINAL , CAÍDA, LEVE, JUEVES, 22, PAYSANDU, SIN DATOS, 454115, 6479065 
4/12/2017,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 399360, 6425020 
6/1/2017,, CELIAR LOPEZ, DESPISTE, GRAVE, JUEVES, 9, ARTIGAS, ARTIGAS, 549790, 6636155 
5/4/2017,, CAMINO SAN SALVADOR, CAÍDA, LEVE, JUEVES, 13, RIO NEGRO, SIN DATOS, 378320, 6332710 
2/2/2017,, AVENIDA CARLOS REYLES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 23, SALTO, SALTO, 410495, 6524390 
8/17/2017,, 8 DE OCTUBRE  E INVERNIZZI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 20, SALTO, SALTO, 408815, 6527450 
12/14/2017,, PANTALEON QUESADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, RIVERA, RIVERA, 639005, 6580680 
8/23/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 12, ARTIGAS, SIN DATOS, 560520, 6610035 
4/19/2017,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, TACUAREMBO, TACUAREMBO, 596085, 6490500 
3/30/2017,, CERVANTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, SALTO, SALTO, 408275, 6526515 
8/17/2017,, RIO NEGRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, PAYSANDU, PAYSANDU, 397495, 6423215 
9/7/2017,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, PAYSANDU, PAYSANDU, 399420, 6425425 
6/1/2017,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, SALTO, SALTO, 409805, 6527430 
7/27/2017,, FRANCISCO FORTEZA, CAÍDA, LEVE, JUEVES, 10, SALTO, SALTO, 410270, 6526390 
6/1/2017,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, PAYSANDU, NUEVO PAYSANDU, 399740, 6427445 
10/26/2017,, YAPEYU Y FELIPE ARGENTO, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 7, PAYSANDU, NUEVO PAYSANDU, 400015, 6426505 
9/28/2017,, SIMON DEL PINO Y HERMANOS ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, RIVERA, RIVERA, 637990, 6582655 
2/2/2017,, DIECIOCHO DE JULIO, CAÍDA, LEVE, JUEVES, 11, RIO NEGRO, FRAY BENTOS, 378090, 6334550 
3/30/2017,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 16, RIVERA, RIVERA, 638465, 6580780 
9/21/2017,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, TACUAREMBO, TACUAREMBO, 596310, 6491650 
11/9/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 12, TACUAREMBO, TACUAREMBO, 595540, 6489780 
5/4/2017,, CAMINO A PUEBLO GALLINAL, DESPISTE, LEVE, JUEVES, 17, PAYSANDU, SIN DATOS, 454075, 6469000 
8/4/2017,,  LA ESMERALDA, DESPISTE, SIN LESIONADOS, VIERNES, 12, RIO NEGRO, SIN DATOS, 439185, 6382110 
8/24/2017,, RUTA 31 KM 14, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 2, SALTO, SIN DATOS, 418730, 6527605 
12/22/2017,, AVENIDA DAVINSON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 9, RIVERA, MINAS DE CORRALES, 644905, 6506300 
7/20/2017,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, PAYSANDU, PAYSANDU, 398605, 6423530 
10/20/2017,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 16, TACUAREMBO, PASO DE LOS TOROS, 546265, 6369805 
10/5/2017,, INVERNIZZI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 9, SALTO, SALTO, 408745, 6526995 
12/21/2017,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, SALTO, SALTO, 408530, 6527365 
12/7/2017,, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 21, RIVERA, SIN DATOS, 622250, 6546335 
3/23/2017,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, RIO NEGRO, FRAY BENTOS, 377500, 6334950 
2/16/2017,, TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, ARTIGAS, ARTIGAS, 551110, 6636280 
4/6/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, RIVERA, RIVERA, 639060, 6580765 
5/4/2017,, TACUAREMBO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, PAYSANDU, PAYSANDU, 397720, 6424865 
4/21/2017,,  ANTONIO CAMACHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, RIVERA, TRANQUERAS, 617650, 6548975 
1/5/2017,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, PAYSANDU, PAYSANDU, 399135, 6423190 
2/10/2017,, DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, RIVERA, MINAS DE CORRALES, 644805, 6505795 
5/12/2017,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, PAYSANDU, PAYSANDU, 398625, 6423720 
9/14/2017,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, TACUAREMBO, TACUAREMBO, 596275, 6491135 
12/21/2017,, OCHO DE OCTUBRE, CAÍDA, LEVE, JUEVES, 18, SALTO, SALTO, 408290, 6527525 
7/28/2017,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, PAYSANDU, PAYSANDU, 397760, 6423930 
8/16/2017,, MONTEVIDEO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 18, RIO NEGRO, YOUNG, 440955, 6381035 
12/8/2017,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, PAYSANDU, PAYSANDU, 397975, 6423345 
8/23/2017,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 398315, 6423745 
10/25/2017,, NEGRO MIRLO, CAÍDA, LEVE, MIÉRCOLES, 19, TACUAREMBO, TACUAREMBO, 593950, 6491270 
10/13/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, SALTO, SALTO, 408600, 6526855 
5/17/2017,, AVENIDA WILSON FERREIRA ALDUNATE, CAÍDA, LEVE, MIÉRCOLES, 22, SALTO, SALTO, 410295, 6524275 
7/7/2017,, RUTA 3 KM 296.000, DESPISTE, FATAL, VIERNES, 14, RIO NEGRO, SIN DATOS, 448995, 6370725 
5/10/2017,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, SALTO, SALTO, 408795, 6527330 
11/29/2017,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 398500, 6425760 
7/13/2017,, SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, TACUAREMBO, TACUAREMBO, 596295, 6489240 
5/17/2017,, PRESIDENTE VIERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, RIVERA, RIVERA, 639315, 6579635 
11/10/2017,, AVENIDA ENRIQUE AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, SALTO, SALTO, 409135, 6528155 
