Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
7/25/2017,, DOCTOR LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, CANELONES, SIN DATOS, 570710, 6156270 
8/6/2017,, RUTA 14, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, SORIANO, SIN DATOS, 409755, 6320030 
1/8/2017,, TREINTA Y TRES, CAÍDA, LEVE, DOMINGO, 4, COLONIA, CARMELO, 380650, 6237425 
8/22/2017,, JULIO CESAR GRAUERT, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, FLORIDA, SIN DATOS, 570210, 6227475 
1/15/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, CANELONES, PANDO, 595095, 6157445 
12/3/2017,, CLEMENTE FREGEIRO, CAÍDA, LEVE, DOMINGO, 15, SORIANO, MERCEDES, 404515, 6319710 
2/26/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 8, SAN JOSE, SIN DATOS, 522925, 6176245 
3/14/2017,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, COLONIA, CARMELO, 381475, 6238095 
1/8/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 22, CANELONES, PINAMAR - PINEPARK, 604790, 6151060 
7/18/2017,, CAMINO VECINAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, COLONIA, SIN DATOS, 426775, 6244365 
3/21/2017,, PARALELA SUR, ATROPELLO DE PEATÓN, LEVE, MARTES, 15, CANELONES, LAGOMAR, 592400, 6146260 
11/12/2017,, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 15, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 551430, 6155000 
12/3/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 8, FLORIDA, ALEJANDRO GALLINAL, 634030, 6251725 
7/30/2017,, CALLE 4 Y 2 , CAÍDA, GRAVE, DOMINGO, 10, CANELONES, VILLA CRESPO Y SAN ANDRES, 582635, 6155925 
12/17/2017,, MONTEVIDEO, CAÍDA, LEVE, DOMINGO, 17, COLONIA, COLONIA DEL SACRAMENTO, 421585, 6189090 
5/7/2017,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, CAÍDA, LEVE, DOMINGO, 22, CANELONES, SIN DATOS, 571475, 6156940 
12/24/2017,, NO SE INGRESO, CAÍDA, GRAVE, DOMINGO, 9, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 553380, 6153485 
11/26/2017,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, CANELONES, PASO CARRASCO, 586835, 6142115 
10/22/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 2, CANELONES, SANTA LUCIA, 555040, 6187755 
12/10/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, CANELONES, MARINDIA, 608210, 6151750 
8/6/2017,, GENERAL JOSE G. ARTIGAS, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 18, CANELONES, ATLANTIDA, 613295, 6151645 
7/23/2017,, WINSTON CHURCHILL, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 2, DURAZNO, DURAZNO, 544020, 6308665 
6/4/2017,, CALLE 2 EN RUTA 33 KM 22.500, CAÍDA, GRAVE, DOMINGO, 8, CANELONES, VILLA CRESPO Y SAN ANDRES, 581475, 6154700 
4/23/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, SORIANO, SIN DATOS, 390205, 6292010 
5/28/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, SAN JOSE, SIN DATOS, 529255, 6199525 
1/22/2017,, PARALELA A RUTA 3 Y CAMINO GUAICURU, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 4, SAN JOSE, SAN JOSE DE MAYO, 524870, 6201010 
11/26/2017,, RUTA 5 KM 44, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 17, CANELONES, CANELONES, 566825, 6178430 
8/13/2017,,  RAMBLA COSTANERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, CANELONES, SAN JOSE DE CARRASCO, 593240, 6143095 
8/20/2017,, DE LOS LIBERTADORES, DESPISTE, SIN LESIONADOS, DOMINGO, 20, COLONIA, ROSARIO, 466820, 6203170 
7/2/2017,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, DURAZNO, DURAZNO, 544265, 6306465 
6/11/2017,, U. BARREIRO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 7, FLORIDA, FLORIDA, 572435, 6227155 
12/17/2017,, E. MARTINEZ MONEGAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 6, CANELONES, CANELONES, 566500, 6179680 
4/2/2017,, DOCTOR A. HAEDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, FLORIDA, FLORIDA, 571600, 6226540 
6/27/2017,, APARICIO SARAVIA, CAÍDA, LEVE, MARTES, 15, DURAZNO, DURAZNO, 543855, 6307620 
10/15/2017,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 23, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 553780, 6153170 
1/1/2017,, CALLE X 1, CAÍDA, LEVE, DOMINGO, 12, CANELONES, PARQUE DEL PLATA, 617655, 6154935 
7/16/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, CANELONES, EL PINAR, 601105, 6149865 
9/3/2017,,  SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, CANELONES, ATLANTIDA, 613065, 6152320 
7/23/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 17, COLONIA, SIN DATOS, 381785, 6240655 
10/8/2017,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 2, CANELONES, SIN DATOS, 572090, 6156955 
12/31/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 23, CANELONES, JAUREGUIBERRY, 646050, 6150085 
10/8/2017,, BERNABE MICHELENA, DESPISTE, LEVE, DOMINGO, 13, DURAZNO, DURAZNO, 545260, 6307150 
8/13/2017,, JOSE VICO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, COLONIA, COLONIA DEL SACRAMENTO, 424375, 6186505 
12/10/2017,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, CANELONES, SAN RAMON, 595955, 6204870 
3/19/2017,, AVENIDA CEMENTERIO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 19, FLORIDA, FLORIDA, 571205, 6225560 
6/4/2017,, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, FLORIDA, FLORIDA, 572360, 6226665 
1/1/2017,, MANUEL BORRAZAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, CANELONES, SIN DATOS, 571905, 6160215 
1/22/2017,, MARIO FERREIRA Y CALLE OESTE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, CANELONES, ATLANTIDA, 614480, 6151010 
11/21/2017,, NO SE INGRESO, DESPISTE, LEVE, MARTES, 11, COLONIA, SIN DATOS, 422300, 6193520 
11/7/2017,, CALLE 60, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, FLORIDA, FLORIDA, 569835, 6226000 
4/2/2017,, GONZALEZ MORENO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, COLONIA, COLONIA DEL SACRAMENTO, 422385, 6186930 
8/20/2017,,  SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, CANELONES, BARRA DE CARRASCO, 588885, 6140385 
12/10/2017,, CRISTOBAL COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, SORIANO, MERCEDES, 404180, 6319755 
6/11/2017,, ATANASIO SIERRA, DESPISTE, LEVE, DOMINGO, 10, CANELONES, SIN DATOS, 570475, 6155920 
2/19/2017,, DE LA RIVERA, CAÍDA, LEVE, DOMINGO, 7, COLONIA, NUEVA PALMIRA, 369105, 6251430 
1/22/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 22, CANELONES, SIN DATOS, 633170, 6150155 
8/27/2017,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, FLORES, TRINIDAD, 509825, 6291385 
10/8/2017,, RUTA CINCO VIEJA, CAÍDA, LEVE, DOMINGO, 6, CANELONES, SIN DATOS, 571870, 6160350 
8/27/2017,, CARMEN, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 22, COLONIA, CARMELO, 381275, 6238130 
10/6/2017,, SAN ISIDRO, CAÍDA, LEVE, VIERNES, 21, CANELONES, SIN DATOS, 572680, 6160460 
8/22/2017,, POCHO FERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, FLORIDA, FLORIDA, 572080, 6227240 
4/25/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, SAN JOSE, SAN JOSE DE MAYO, 526035, 6200150 
4/12/2017,, DON BOSCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, SORIANO, MERCEDES, 404280, 6319775 
4/18/2017,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, SAN JOSE, SAN JOSE DE MAYO, 527345, 6199610 
6/25/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, SORIANO, SIN DATOS, 408180, 6313670 
2/19/2017,,  LOS ALEMANES, CAÍDA, GRAVE, DOMINGO, 20, CANELONES, CERRILLOS, 558245, 6170365 
11/28/2017,, MILLAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 22, CANELONES, SIN DATOS, 571475, 6159950 
8/22/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, CANELONES, SIN DATOS, 612940, 6162605 
10/17/2017,, RIO NEGRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, SORIANO, DOLORES, 386720, 6290020 
3/21/2017,, RUTA 89, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, SAN JOSE, SIN DATOS, 532730, 6167975 
1/1/2017,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 7, COLONIA, JUAN LACAZE, 459765, 6189530 
2/5/2017,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 8, COLONIA, SIN DATOS, 383150, 6235465 
8/27/2017,, DIANA ESQUINA MAMBORETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, CANELONES, PINAMAR - PINEPARK, 605190, 6150905 
4/9/2017,,  SIN NOMBRE, DESPISTE, LEVE, DOMINGO, 11, COLONIA, COLONIA DEL SACRAMENTO, 422895, 6185485 
8/13/2017,, EMILIO ROSSI, CAÍDA, GRAVE, DOMINGO, 20, DURAZNO, SIN DATOS, 542695, 6305975 
4/16/2017,, DICINUEVE DE ABRIL, CAÍDA, GRAVE, DOMINGO, 0, SAN JOSE, LIBERTAD, 535185, 6167115 
3/26/2017,, LAS ACACIAS Y LOS GERANIOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, ESTACION ATLANTIDA, 613380, 6154410 
11/12/2017,, TOMKINSON Y RUTA 1, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 9, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 558785, 6151385 
12/3/2017,, CALLE 19, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, CANELONES, PARQUE DEL PLATA, 617435, 6153645 
6/11/2017,, MARTIN SALABERRY, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, DURAZNO, DURAZNO, 543295, 6307110 
1/15/2017,, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 15, CANELONES, SIN DATOS, 594430, 6147315 
9/10/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 17, CANELONES, SIN DATOS, 637170, 6149810 
3/14/2017,, DOCTOR J. ZORRILLA DE SAN MARTIN, DESPISTE, LEVE, MARTES, 7, FLORIDA, FLORIDA, 569575, 6225755 
2/7/2017,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, SORIANO, MERCEDES, 404055, 6320370 
3/7/2017,, RIVADAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, COLONIA, COLONIA DEL SACRAMENTO, 422495, 6185465 
8/9/2017,, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 14, CANELONES, SIN DATOS, 574120, 6160970 
11/14/2017,, SERAFIN RIVAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, SORIANO, MERCEDES, 404970, 6320345 
11/12/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 22, FLORIDA, SIN DATOS, 562885, 6267650 
7/4/2017,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, SORIANO, MERCEDES, 403020, 6320350 
1/4/2017,, OFICIAL DOCE --PASO CARRASCO--, CAÍDA, LEVE, MIÉRCOLES, 15, CANELONES, PASO CARRASCO, 588055, 6141875 
4/9/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 7, SAN JOSE, SIN DATOS, 508670, 6187025 
1/22/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, SIN DATOS, 609695, 6152060 
3/26/2017,, RUTA 77, CAÍDA, LEVE, DOMINGO, 1, FLORIDA, SIN DATOS, 553700, 6191645 
8/20/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 8, CANELONES, SIN DATOS, 594815, 6147620 
1/1/2017,, NO SE INGRESO, DESPISTE, GRAVE, DOMINGO, 5, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 552200, 6154415 
6/27/2017,, CALANDRIAS Y LOS HORNEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, CANELONES, LOMAS DE SOLYMAR, 596760, 6147380 
9/27/2017,, RUTA N43, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 9, DURAZNO, SIN DATOS, 622925, 6342360 
1/24/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 10, FLORIDA, SIN DATOS, 572290, 6207180 
7/12/2017,, VIERA Y BENAVIDEZ Y TARUSELLI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 5, SORIANO, MERCEDES, 403920, 6319410 
12/10/2017,, RUTA 6 KM 200, CAÍDA, GRAVE, DOMINGO, 15, DURAZNO, SIN DATOS, 628575, 6309670 
5/14/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 2, CANELONES, SIN DATOS, 562335, 6166455 
1/15/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, CANELONES, SIN DATOS, 623270, 6153730 
10/1/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, CANELONES, SANTA LUCIA, 555775, 6187065 
8/20/2017,, DE LA CONCEPCION, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, COLONIA, NUEVA PALMIRA, 369395, 6247335 
4/16/2017,, CALLE UNO Y R/74, CAÍDA, GRAVE, DOMINGO, 0, CANELONES, FRACC. SOBRE RUTA 74, 589005, 6155570 
12/17/2017,, NO SE INGRESO, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 22, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 553780, 6153170 
2/26/2017,, RAMBLA MAESTRO JULIO CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, CANELONES, CUCHILLA ALTA, 637445, 6148605 
2/17/2017,, RUTA 1 KM 122.000, CAÍDA, FATAL, VIERNES, 10, SAN JOSE, SIN DATOS, 514910, 6203240 
5/21/2017,, RIVERA, CAÍDA, LEVE, DOMINGO, 6, CANELONES, SANTA LUCIA, 556300, 6187000 
2/5/2017,, JAVIER DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, CANELONES, SIN DATOS, 570365, 6153300 
9/10/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 1, CANELONES, SIN DATOS, 595660, 6195550 
2/26/2017,, ANTONIO MANGARELLI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, COLONIA, COLONIA DEL SACRAMENTO, 422995, 6186000 
5/14/2017,, GIANNATTASIO ESQ MARQUES CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, CANELONES, SOLYMAR, 595255, 6146210 
10/1/2017,, LIBERTADOR SAN MARTIN, CAÍDA, LEVE, DOMINGO, 1, CANELONES, SIN DATOS, 573475, 6157715 
1/1/2017,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 12, FLORES, TRINIDAD, 508435, 6291145 
4/23/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, CANELONES, NEPTUNIA, 603800, 6150920 
12/10/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, SAN JOSE, SAN JOSE DE MAYO, 526355, 6199750 
8/27/2017,, CESAR MAYO GUTIERREZ, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 23, CANELONES, SIN DATOS, 570680, 6153865 
8/27/2017,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 4, CANELONES, PANDO, 595010, 6157090 
4/30/2017,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, COLONIA, COLONIA DEL SACRAMENTO, 421800, 6185340 
7/23/2017,, RUTA OCHO VIEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, CANELONES, PANDO, 596330, 6158800 
6/25/2017,, DOCTOR EVARISTO G. CIGANDA, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 19, SAN JOSE, SAN JOSE DE MAYO, 525860, 6199880 
2/26/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 16, SORIANO, MERCEDES, 404340, 6319475 
9/17/2017,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, CANELONES, PANDO, 595185, 6157475 
3/12/2017,, TORRES GARCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, CANELONES, SIN DATOS, 571980, 6157265 
9/10/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 3, CANELONES, ATLANTIDA, 613655, 6152255 
11/12/2017,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, CANELONES, CANELONES, 565880, 6179440 
1/15/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, CANELONES, SOLYMAR, 594045, 6146985 
2/26/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, FLORIDA, FLORIDA, 571435, 6226580 
10/8/2017,, VEINTICUATRO DE ABRIL, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 21, FLORIDA, SIN DATOS, 571725, 6228990 
9/17/2017,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, CANELONES, SIN DATOS, 572645, 6157025 
2/14/2017,, DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, SAN JOSE, SAN JOSE DE MAYO, 527425, 6200105 
9/5/2017,, GENERAL JOSE G. ARTIGAS, ATROPELLO DE PEATÓN, SIN LESIONADOS, MARTES, 21, SORIANO, MERCEDES, 404090, 6320690 
10/8/2017,, MANUEL SANCHEZ ECHEVERRIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 7, FLORES, TRINIDAD, 509100, 6290710 
12/24/2017,, COSTANERA, CAÍDA, LEVE, DOMINGO, 12, SAN JOSE, PLAYA PASCUAL, 549955, 6154435 
11/19/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 23, COLONIA, SIN DATOS, 430900, 6189205 
11/19/2017,, ROSARIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 17, COLONIA, JUAN LACAZE, 459480, 6189140 
6/11/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, SORIANO, CARDONA, 465075, 6251905 
12/24/2017,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 554500, 6153680 
7/23/2017,, AVENIDA BULLRICH, DESPISTE, LEVE, DOMINGO, 14, CANELONES, LAGOMAR, 593555, 6143820 
1/1/2017,, LUIS DREYER, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, COLONIA, NUEVA HELVECIA, 479200, 6206760 
8/6/2017,, ROCHA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, CANELONES, PROGRESO, 571355, 6163730 
8/20/2017,, CALLE 216, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, COLONIA, COLONIA DEL SACRAMENTO, 420290, 6189440 
9/10/2017,, AVENIDA DE LOS PINOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 11, CANELONES, PINAMAR - PINEPARK, 604050, 6150940 
2/19/2017,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 7, FLORIDA, FLORIDA, 572915, 6226810 
4/2/2017,, CORONEL ABREU, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, CANELONES, EL PINAR, 596805, 6149790 
12/31/2017,, CAMPING 33 ORIENTALES, CAÍDA, LEVE, DOMINGO, 3, DURAZNO, DURAZNO, 544790, 6307905 
11/5/2017,, CAMINO LA ESCOBILLA, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 19, FLORIDA, SIN DATOS, 614490, 6217515 
1/22/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, CANELONES, LOS TITANES, 631390, 6150820 
8/13/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 21, CANELONES, SANTA LUCIA, 555795, 6187565 
4/9/2017,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 1, SAN JOSE, SIN DATOS, 530800, 6170290 
7/16/2017,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, COLONIA, CARMELO, 382075, 6237985 
7/9/2017,, CARLOS CUNIER, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, COLONIA, NUEVA HELVECIA, 479025, 6206725 
2/12/2017,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 4, FLORIDA, FLORIDA, 572215, 6226510 
6/25/2017,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 2, SORIANO, MERCEDES, 403665, 6320290 
2/5/2017,, CANELONES, CAÍDA, LEVE, DOMINGO, 18, CANELONES, SAN JACINTO, 603775, 6176265 
12/10/2017,, FEDERICO FISCHER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, COLONIA, NUEVA HELVECIA, 479745, 6204345 
12/17/2017,, RIO URUGUAY ESQ AV.GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, LAGOMAR, 592745, 6144510 
11/26/2017,, CAMINO GUAYCURU Y CAMINO DEL 114 DE R23, DESPISTE, SIN LESIONADOS, DOMINGO, 4, SAN JOSE, SIN DATOS, 517400, 6212935 
10/8/2017,, ANTONIO ORLANDO GIORDANO, CAÍDA, GRAVE, DOMINGO, 10, DURAZNO, DURAZNO, 545530, 6305415 
7/11/2017,, SECCIONAL SUB OCTAVA SITO EN CALLE PEDRO MORE S/N, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 5, SAN JOSE, ITUZAINGO, 552950, 6190995 
10/15/2017,,  ZORRILLA DE SAN MARTIN, CAÍDA, LEVE, DOMINGO, 18, DURAZNO, DURAZNO, 543895, 6305780 
11/19/2017,, AVENIDA DE LOS MEDANOS Y AVENIDA GIANNATTASIO, CAÍDA, LEVE, DOMINGO, 21, CANELONES, LOMAS DE SOLYMAR, 597060, 6147260 
12/17/2017,, GENERAL FRUCTUOSO RIVERA, CAÍDA, LEVE, DOMINGO, 6, SORIANO, CARDONA, 465780, 6251945 
5/7/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 21, SORIANO, SIN DATOS, 399470, 6308710 
5/28/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, CANELONES, SIN DATOS, 616440, 6211880 
7/12/2017,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, CANELONES, SIN DATOS, 571065, 6156380 
12/17/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, FLORIDA, SIN DATOS, 566515, 6221490 
1/17/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, CANELONES, BARROS BLANCOS, 593755, 6155885 
10/29/2017,, AVENIDA CENTENARIO, CAÍDA, LEVE, DOMINGO, 18, CANELONES, SIN DATOS, 571395, 6154375 
2/12/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 13, FLORES, SIN DATOS, 513500, 6279390 
10/1/2017,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 9, SAN JOSE, SIN DATOS, 493060, 6197975 
